,N,Rooms,Price,Totsp,Livesp,Kitsp,Dist,Metrdist,Walk,Brick,Tel,Bal,Floor,Nfloors,New,District
10659,33784960,3,15900000.0,101.8,57.1,14.5,15.15,,,1.0,0.0,1.0,5,14,0.0,332.0
10660,150921326,1,1390000.0,14.3,11,,16.05,9,1,0.0,0.0,0.0,2,3,0.0,332.0
10661,150801924,1,1520000.0,18.0,15,1.5,15.95,14,1,1.0,0.0,0.0,1,3,0.0,332.0
10662,150320210,студия ,1520000.0,18.0,15,3,16.22,20,1,1.0,0.0,0.0,1,3,0.0,332.0
10663,149480776,студия ,1520000.0,18.0,15,3,15.95,14,1,1.0,0.0,0.0,1,3,0.0,332.0
10664,150759903,студия ,2250000.0,27.0,27,,16.1,9,1,0.0,0.0,0.0,1,3,0.0,332.0
10665,150630090,1,2250000.0,19.0,17,,15.99,10,1,0.0,0.0,0.0,2,3,0.0,332.0
10666,150801955,1,2580000.0,32.0,18,6,15.95,14,1,1.0,0.0,0.0,1,3,0.0,332.0
10667,149481353,1,2580000.0,34.0,24,5,15.98,17,1,0.0,0.0,0.0,2,3,0.0,332.0
10668,149482054,1,2920000.0,37.0,30,4,16.22,18,1,0.0,0.0,1.0,2,3,0.0,332.0
10669,150322190,1,2920000.0,36.0,27,6,16.22,20,1,1.0,0.0,1.0,2,3,0.0,332.0
10670,149443074,1,3590000.0,26.0,15,9,15.19,5,0,1.0,0.0,1.0,10,24,1.0,332.0
10671,150842511,1,3590000.0,26.0,20,6,15.11,15,0,1.0,0.0,1.0,10,25,1.0,332.0
10672,148956587,1,3590000.0,26.0,16,8,15.22,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10673,149425150,1,5032000.0,38.0,18,11,15.14,5,0,1.0,0.0,1.0,11,24,1.0,332.0
10674,150008824,1,5032000.0,37.6,20,11,15.22,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10675,147655638,2,5340000.0,64.0,38,11,20.89,5,0,0.0,0.0,1.0,2,17,1.0,332.0
10676,147601485,1,5372000.0,41.0,13,13,15.19,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10677,150008888,1,5372000.0,40.0,21,12,15.22,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10678,150804186,2,5600000.0,45.0,28,7,22.54,10,0,1.0,0.0,1.0,3,12,0.0,332.0
10679,150008956,1,5619000.0,42.0,22,12,15.04,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10680,150096906,1,5800000.0,45.0,20,12,15.24,5,1,1.0,0.0,1.0,2,15,0.0,332.0
10681,150383269,1,5800000.0,44.0,21,11,15.07,5,0,1.0,0.0,1.0,13,17,0.0,332.0
10682,148006817,1,5850000.0,46.0,22,14,15.19,5,0,1.0,0.0,1.0,10,12,1.0,332.0
10683,150646670,1,5950000.0,45.3,20,12.2,15.22,10,0,0.0,0.0,1.0,2,15,0.0,332.0
10684,149662285,1,6250000.0,50.4,25,14,15.19,5,0,1.0,0.0,1.0,6,8,1.0,332.0
10685,149479688,2,7118000.0,55.3,32,14,15.05,5,0,1.0,0.0,1.0,6,15,1.0,332.0
10686,149346616,2,9900000.0,78.9,40,17,15.12,,,1.0,0.0,1.0,12,17,1.0,332.0
10687,33784960,3,15900000.0,101.8,57.1,14.5,15.15,,,1.0,0.0,1.0,5,14,0.0,332.0
10688,150647065,1,6250000.0,50.7,26,14,15.22,20,1,1.0,0.0,1.0,6,14,1.0,332.0
10689,150383241,1,6270000.0,50.6,26,15,15.26,5,0,1.0,0.0,1.0,8,15,1.0,332.0
10690,150657542,1,6300000.0,50.4,23,13,15.19,7,0,1.0,0.0,1.0,3,9,1.0,332.0
10691,149960306,1,6420000.0,45.4,21,11,15.22,,,1.0,0.0,1.0,13,17,0.0,332.0
10692,150334665,1,6500000.0,45.0,22,11,15.22,,,1.0,0.0,1.0,13,15,0.0,332.0
10693,149220048,1,6700000.0,48.0,21,14,15.11,7,0,1.0,0.0,1.0,6,14,0.0,332.0
10694,150360749,1,6950000.0,45.0,21,12,15.15,,,1.0,0.0,1.0,10,13,0.0,332.0
10695,149425109,2,7118000.0,56.0,36,13,15.05,5,0,1.0,0.0,1.0,15,24,1.0,332.0
10696,150843526,2,7118000.0,55.0,28,12,15.11,15,0,1.0,0.0,1.0,13,25,1.0,332.0
10697,150287302,2,7118000.0,55.3,36,14,15.04,5,0,1.0,0.0,1.0,15,25,1.0,332.0
10698,150011957,2,7444000.0,58.0,33,14,15.22,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10699,150619441,3,7500000.0,53.0,30,17,15.95,,,1.0,0.0,0.0,1,4,0.0,332.0
10700,150646180,1,7600000.0,59.0,21,11,15.11,6,0,1.0,0.0,1.0,13,15,0.0,332.0
10701,150926386,свободнаяпланировка в ЖК«ТатьянинПарк»,7600000.0,54.0,27,14,15.13,10,0,1.0,0.0,1.0,3,12,0.0,332.0
10702,149888071,1,7700000.0,56.2,26.9,11.9,15.22,,,1.0,0.0,1.0,3,17,0.0,332.0
10703,150752147,1,7700000.0,45.0,20,12.2,15.11,5,1,1.0,0.0,1.0,4,15,0.0,332.0
10704,148586306,2,8152000.0,64.0,42,14,15.19,5,0,1.0,0.0,1.0,23,24,1.0,332.0
10705,149005439,2,8152000.0,63.3,40,12,15.11,5,0,1.0,0.0,1.0,23,25,1.0,332.0
10706,149007698,1,8200000.0,45.0,20,12,15.22,,,1.0,0.0,1.0,8,15,0.0,332.0
10707,149758611,1,8500000.0,56.0,26.8,11.9,15.26,20,1,1.0,0.0,1.0,2,14,0.0,332.0
10708,149540864,2,8550000.0,83.0,35,14,15.28,10,0,1.0,0.0,1.0,1,17,1.0,332.0
10709,150012246,2,8626000.0,67.0,40,15,15.22,5,0,1.0,0.0,1.0,12,25,1.0,332.0
10710,149922699,2,8990000.0,68.0,38,11,15.19,15,0,1.0,0.0,1.0,7,19,1.0,332.0
10711,150824879,2,9300000.0,74.0,39.5,14.3,15.34,20,0,1.0,0.0,0.0,6,7,1.0,332.0
10712,150708620,2,9300000.0,73.5,54,14.2,15.25,10,0,0.0,0.0,1.0,8,8,0.0,332.0
10713,149479688,2,7118000.0,55.3,32,14,15.05,5,0,1.0,0.0,1.0,6,15,1.0,332.0
10714,150404997,2,9315118.0,77.1,35.4,12,15.33,7,0,1.0,0.0,1.0,4,9,1.0,332.0
10715,150377549,1,6270525.0,50.7,26.7,12,15.33,5,0,1.0,0.0,1.0,7,9,1.0,332.0
10716,149425001,2,9315000.0,77.1,45,18,15.22,10,0,1.0,0.0,1.0,4,12,1.0,332.0
10717,147595391,2,9315000.0,77.1,45,18,15.22,10,0,1.0,0.0,1.0,4,9,1.0,332.0
10718,150383437,2,9315000.0,77.0,45,18,15.26,5,0,1.0,0.0,1.0,8,15,1.0,332.0
10719,150383501,2,9315000.0,77.0,45,18,15.11,5,0,1.0,0.0,1.0,4,15,1.0,332.0
10720,51643024,1,9500000.0,51.0,22,15,15.04,,,1.0,0.0,1.0,10,15,1.0,332.0
10721,148860275,2,10000000.0,71.4,42.8,10.5,15.04,,,0.0,0.0,1.0,6,15,0.0,332.0
10722,150789327,2,10000000.0,70.0,37,13,15.31,20,1,1.0,0.0,1.0,5,12,1.0,332.0
10723,150695188,2,10300000.0,79.0,40.3,17,15.18,12,0,1.0,0.0,1.0,11,12,1.0,332.0
10724,149453777,3,10573000.0,82.0,60,14,15.05,5,0,1.0,0.0,1.0,11,25,1.0,332.0
10725,150843706,3,10573000.0,82.0,48,14,15.19,15,0,1.0,0.0,1.0,10,25,1.0,332.0
10726,149067048,3,10573000.0,82.1,56,14,15.22,5,0,1.0,0.0,1.0,10,25,1.0,332.0
10727,150012663,3,10573000.0,82.0,45,14,15.22,5,0,1.0,0.0,1.0,11,25,1.0,332.0
10728,150489753,2,10700000.0,66.7,38.5,9.5,15.22,,,1.0,0.0,1.0,4,15,0.0,332.0
10729,149258968,2,10750000.0,74.4,42.8,10.5,15.26,,,1.0,0.0,1.0,12,14,0.0,332.0
10730,150520474,3,10900000.0,102.0,65,15,20.74,5,0,0.0,0.0,1.0,20,25,1.0,332.0
10731,150894811,2,11400000.0,75.0,43,,15.04,,,1.0,1.0,1.0,7,15,0.0,332.0
10732,149424918,3,11600000.0,85.0,52,14,15.04,5,0,1.0,1.0,1.0,5,15,0.0,332.0
10733,149424823,2,11600000.0,84.0,42,14,15.04,5,0,1.0,0.0,1.0,5,15,0.0,332.0
10734,149958522,3,11600000.0,103.0,59.9,10.9,21.01,10,0,0.0,0.0,1.0,17,25,0.0,332.0
10735,149541429,3,13100000.0,113.0,66,17,15.18,,,1.0,0.0,1.0,1,17,1.0,332.0
10736,149424699,3,13337000.0,106.0,72,20,15.33,10,0,1.0,0.0,1.0,2,9,1.0,332.0
10737,150916056,4,16500000.0,110.0,64,11,15.04,,,1.0,0.0,1.0,15,17,0.0,332.0
10738,150915506,3,16500000.0,110.0,46,28,15.18,,,1.0,0.0,1.0,15,17,0.0,332.0
10739,150915820,3,16500000.0,110.0,46,28,15.04,,,0.0,0.0,1.0,15,17,0.0,332.0
10740,148129524,3,17200000.0,113.0,66,17,15.19,7,0,1.0,0.0,1.0,13,17,1.0,332.0
10741,150798273,1,2299222.0,26.2,26,,14.44,16,1,1.0,1.0,0.0,1,3,0.0,333.0
10742,150800529,1,2299111.0,26.1,20,,16.54,15,1,1.0,0.0,0.0,1,3,1.0,333.0
10743,150833838,1,2299444.0,26.4,20.4,6,13.89,16,1,1.0,1.0,0.0,1,3,0.0,333.0
10744,150808041,1,2299666.0,26.6,25.1,,14.71,,,1.0,1.0,0.0,1,3,0.0,333.0
10745,150798368,1,2749222.0,34.2,34,,14.28,18,1,1.0,1.0,0.0,3,3,0.0,333.0
10746,150832608,1,2749444.0,34.4,30.4,4,14.54,18,1,1.0,1.0,0.0,3,3,0.0,333.0
10747,150808042,1,2749666.0,34.6,32.1,,13.98,,,1.0,1.0,0.0,3,3,0.0,333.0
10748,150356639,1,3100000.0,34.0,20,,14.71,20,1,1.0,0.0,0.0,3,3,0.0,333.0
10749,49461119,2,4500000.0,46.0,26,6,13.79,,,1.0,1.0,1.0,5,5,0.0,333.0
10750,150911624,2,5300000.0,40.0,25,5,13.83,,,0.0,0.0,1.0,5,12,0.0,333.0
10751,148252123,3,7650000.0,61.6,44.5,7,13.75,10,0,1.0,0.0,1.0,7,9,0.0,333.0
10752,150539657,2,8000000.0,75.0,40,,13.68,32,1,0.0,0.0,1.0,9,12,0.0,333.0
10753,149420953,2,8490000.0,68.0,34,12,13.73,10,0,1.0,0.0,1.0,9,17,0.0,333.0
10754,149598132,3,8500000.0,62.0,42,20,13.75,,,1.0,1.0,1.0,2,9,0.0,333.0
10755,150858559,4,8500000.0,75.0,51,9,13.8,15,0,0.0,1.0,0.0,1,12,0.0,333.0
10756,149218634,4,9900000.0,102.1,80,,14.09,,,0.0,0.0,1.0,1,10,0.0,333.0
10757,148869707,3,11700000.0,109.0,48,21,13.68,15,0,1.0,0.0,1.0,11,12,0.0,333.0
10758,148869547,3,11800000.0,115.0,51,20,13.68,7,0,1.0,0.0,1.0,3,12,0.0,333.0
10759,51787709,3,14490038.0,112.0,58,20,13.68,15,0,0.0,0.0,1.0,8,12,0.0,333.0
10760,150464563,2,4200000.0,44.0,27.2,6,13.79,10,0,1.0,0.0,0.0,1,5,0.0,333.0
10761,150694413,1,4300000.0,34.5,18.8,7,14.11,10,0,1.0,0.0,1.0,3,9,0.0,333.0
10762,149715410,1,4400000.0,32.5,18.8,6,14.11,,,0.0,1.0,1.0,8,9,0.0,333.0
10763,148356194,2,4600000.0,41.0,26,6,14.07,,,1.0,0.0,1.0,3,5,0.0,333.0
10764,25540708,1,4700000.0,34.0,18.5,7.6,13.94,5,0,1.0,1.0,1.0,2,9,0.0,333.0
10765,11856151,1,4800000.0,35.0,20,6,14.36,,,0.0,1.0,1.0,5,9,0.0,333.0
10766,150694385,1,4900000.0,33.4,19.6,6.1,13.99,4,0,1.0,1.0,1.0,9,9,0.0,333.0
10767,150798273,1,2299222.0,26.2,26,,14.44,16,1,1.0,1.0,0.0,1,3,0.0,333.0
10768,149779725,3,5000000.0,66.0,52,8,13.72,15,0,1.0,0.0,0.0,4,5,0.0,333.0
10769,148621203,2,5100000.0,41.0,24,7,13.83,,,0.0,1.0,1.0,5,12,0.0,333.0
10770,150796663,1,5200000.0,33.0,14,6,13.8,,,0.0,0.0,0.0,1,9,0.0,333.0
10771,34021654,2,5250000.0,44.3,28,5.5,13.87,10,0,1.0,1.0,1.0,2,9,0.0,333.0
10772,149428308,1,5350000.0,45.8,18.8,11,13.73,15,0,0.0,0.0,1.0,14,16,0.0,333.0
10773,150020852,2,5500000.0,47.0,33,6,13.68,15,0,1.0,0.0,1.0,5,5,0.0,333.0
10774,148569207,2,5500000.0,44.0,30,6,13.82,5,0,1.0,0.0,1.0,5,5,0.0,333.0
10775,35867556,2,5650000.0,45.0,29,7,13.9,,,1.0,1.0,1.0,2,5,0.0,333.0
10776,140395603,1,5700000.0,44.0,20,10.4,13.68,10,0,0.0,0.0,1.0,1,12,0.0,333.0
10777,150052900,2,5800000.0,45.0,30,6.5,13.75,5,0,1.0,1.0,1.0,2,9,0.0,333.0
10778,149574658,2,5800000.0,45.0,31,6,13.81,20,1,1.0,0.0,0.0,1,5,0.0,333.0
10779,149625287,3,6300000.0,58.5,43.2,7.1,13.78,,,1.0,1.0,0.0,2,9,0.0,333.0
10780,150693119,3,6400000.0,58.0,41.5,6,13.82,7,0,0.0,1.0,1.0,3,5,0.0,333.0
10781,37022368,2,6500000.0,53.0,32,9,14.24,5,0,0.0,0.0,1.0,17,17,0.0,333.0
10782,142197023,2,6600000.0,51.2,31,9,14.12,10,0,0.0,1.0,1.0,6,12,0.0,333.0
10783,147680341,3,6600000.0,59.8,40.3,5.5,14.07,,,1.0,1.0,1.0,3,5,0.0,333.0
10784,149068351,3,6700000.0,56.0,35,19,13.83,,,0.0,1.0,0.0,1,4,0.0,333.0
10785,149749462,3,6800000.0,64.0,43,7.5,13.78,5,0,1.0,1.0,1.0,9,9,0.0,333.0
10786,149810653,3,6800000.0,64.0,42.5,7.5,13.78,,,1.0,1.0,1.0,9,9,0.0,333.0
10787,149775857,1,6850000.0,47.1,20,11,13.73,10,0,1.0,0.0,1.0,13,16,0.0,333.0
10788,149779343,3,7500000.0,64.4,40.4,11.6,14.31,10,0,0.0,0.0,1.0,1,12,0.0,333.0
10789,143353674,1,7500000.0,49.0,17,11,13.66,9,0,1.0,1.0,1.0,15,17,0.0,333.0
10790,12828049,2,7500000.0,66.0,45,12,13.97,,,1.0,0.0,1.0,2,3,0.0,333.0
10791,149850868,2,7600000.0,52.0,32,9,14.38,10,0,0.0,1.0,1.0,5,9,0.0,333.0
10792,26970238,3,7800000.0,80.4,51.2,10,13.89,10,0,0.0,1.0,1.0,1,13,0.0,333.0
10793,150798273,1,2299222.0,26.2,26,,14.44,16,1,1.0,1.0,0.0,1,3,0.0,333.0
10794,150105037,3,7850000.0,65.0,44,9.5,13.88,,,0.0,1.0,1.0,7,12,0.0,333.0
10795,149951719,2,8100000.0,71.0,38,12,13.73,32,1,1.0,0.0,1.0,9,17,0.0,333.0
10796,49136474,3,8400000.0,75.0,46,10.5,14.24,5,0,0.0,1.0,1.0,5,17,0.0,333.0
10797,150447121,3,8500000.0,68.0,41.5,9,14.38,5,0,0.0,1.0,1.0,1,9,0.0,333.0
10798,149313370,3,8999000.0,75.0,46,10.5,14.24,5,0,0.0,0.0,1.0,3,17,0.0,333.0
10799,150911077,3,10000000.0,91.0,44.7,12,14.44,10,0,0.0,1.0,1.0,3,10,0.0,333.0
10800,150606640,3,10500000.0,97.0,,,14.13,40,1,0.0,1.0,1.0,5,9,0.0,333.0
10801,148114169,4,10500000.0,106.0,72,10,14.44,,,0.0,0.0,1.0,10,10,0.0,333.0
10802,2804175,3,10700000.0,117.0,60,20,13.68,5,0,1.0,1.0,1.0,10,12,0.0,333.0
10803,150834657,2,11500000.0,74.4,50,15,13.68,15,0,1.0,0.0,1.0,3,12,0.0,333.0
10804,148053062,3,11950000.0,97.0,46,12.3,14.13,10,0,0.0,1.0,1.0,2,9,0.0,333.0
10805,149434789,2,12000000.0,72.7,35,15,13.66,,,1.0,0.0,1.0,8,17,0.0,333.0
10806,147660892,5,14000000.0,105.0,76,8,14.12,,,0.0,0.0,0.0,1,12,0.0,333.0
10807,149198634,,59000000.0,328.0,250,12,14.12,10,0,1.0,0.0,1.0,"�м2



Площадь комнат:

–
        


Жилая площадь:

250",        ,0.0,333.0
10808,149964608,1,1800000.0,20.2,14.5,,13.86,26,0,1.0,0.0,0.0,1,2,0.0,333.0
10809,149973379,студия ,1800000.0,20.0,13.4,,13.76,24,1,0.0,0.0,0.0,1,2,0.0,333.0
10810,149546299,1,2490000.0,26.0,19,,14.53,20,1,1.0,0.0,0.0,1,3,0.0,333.0
10811,149337294,1,2599000.0,29.0,16,5,13.86,26,0,1.0,0.0,0.0,1,2,0.0,333.0
10812,149967428,1,2600000.0,28.0,16.5,4.6,13.79,26,0,1.0,0.0,0.0,1,2,0.0,333.0
10813,149164367,1,2900000.0,34.0,25,5,14.13,,,0.0,0.0,0.0,3,3,0.0,333.0
10814,149546322,1,2990000.0,34.0,27,,14.87,20,1,1.0,0.0,0.0,3,3,0.0,333.0
10815,150646427,1,3900000.0,31.6,18.2,6,13.94,20,0,1.0,0.0,0.0,1,12,0.0,333.0
10816,143117315,1,4800000.0,31.0,18,6,14.07,15,0,1.0,0.0,1.0,4,5,0.0,333.0
10817,148474518,2,6500000.0,61.0,32,12,14.4,,,1.0,0.0,1.0,10,12,0.0,333.0
10818,149298403,3,6800000.0,63.0,37.3,9,14.12,,,0.0,1.0,1.0,10,13,0.0,333.0
10819,150298295,студия ,1540000.0,15.0,15,,20.53,15,0,1.0,0.0,1.0,2,2,0.0,334.0
10820,150125244,1,6100000.0,50.7,19.2,13,20.93,,,1.0,0.0,1.0,11,12,0.0,334.0
10821,150726136,2,4200000.0,48.0,34,6,20.24,,,0.0,0.0,1.0,5,5,0.0,334.0
10822,150577342,2,4600000.0,44.6,30,6,22.69,,,0.0,0.0,1.0,5,5,0.0,334.0
10823,148150109,3,4700000.0,63.0,45,7,20.44,,,1.0,0.0,1.0,2,5,0.0,334.0
10824,150240962,1,5000000.0,47.0,20,10,20.52,,,1.0,0.0,1.0,6,12,0.0,334.0
10825,150807498,2,5100000.0,45.0,28.8,5,22.72,,,0.0,0.0,1.0,4,5,0.0,334.0
10826,150241507,3,5500000.0,59.0,45,,20.16,,,0.0,0.0,1.0,3,3,0.0,334.0
10827,148857540,2,5900000.0,53.0,42,,20.83,,,1.0,1.0,1.0,10,14,0.0,334.0
10828,150894743,1,6000000.0,49.0,17.5,16.7,20.75,,,1.0,1.0,1.0,12,16,0.0,334.0
10829,150475472,1,6000000.0,49.0,17.5,16.7,20.75,,,1.0,0.0,1.0,12,16,0.0,334.0
10830,150801402,2,7000000.0,74.0,36.4,12.5,20.74,20,1,0.0,0.0,0.0,9,12,0.0,334.0
10831,150240953,2,8400000.0,84.0,38,15,20.52,,,1.0,0.0,1.0,10,10,0.0,334.0
10832,150774737,3,8500000.0,86.4,47,12,20.1,,,0.0,0.0,1.0,7,7,0.0,334.0
10833,149778214,2,9500000.0,77.0,48,14,20.91,20,0,0.0,0.0,1.0,2,17,0.0,334.0
10834,150358109,4,13900000.0,138.8,81,16,20.7,,,1.0,1.0,1.0,5,10,0.0,334.0
10835,147529758,1,3200000.0,33.7,18.5,6.5,20.11,10,0,1.0,1.0,1.0,3,4,0.0,334.0
10836,149984294,1,3300000.0,33.0,18,6,20.31,19,0,0.0,1.0,0.0,1,5,0.0,334.0
10837,149499921,1,3450000.0,31.5,18,6.3,20.24,,,0.0,0.0,1.0,5,5,0.0,334.0
10838,150870788,1,3500000.0,31.0,19,6,22.75,15,0,0.0,0.0,1.0,3,5,0.0,334.0
10839,150445800,1,3500000.0,36.0,20,6,22.69,15,0,0.0,0.0,0.0,3,5,0.0,334.0
10840,147567180,2,3500000.0,43.0,29,6,20.52,,,1.0,0.0,0.0,2,4,0.0,334.0
10841,150847033,1,3600000.0,32.0,20,6,20.63,10,0,1.0,0.0,1.0,2,4,0.0,334.0
10842,36633934,1,3650000.0,39.3,21,9,22.49,,,0.0,1.0,0.0,2,14,0.0,334.0
10843,149457381,2,3700000.0,47.0,33,5.7,20.67,10,0,0.0,0.0,1.0,5,5,0.0,334.0
10844,150207829,2,3700000.0,45.6,30,6.5,20.48,,,0.0,1.0,0.0,2,5,0.0,334.0
10845,27889516,1,3750000.0,34.4,17.6,9.3,20.67,,,0.0,0.0,1.0,7,9,0.0,334.0
10846,150298295,студия ,1540000.0,15.0,15,,20.53,15,0,1.0,0.0,1.0,2,2,0.0,334.0
10847,150125244,1,6100000.0,50.7,19.2,13,20.93,,,1.0,0.0,1.0,11,12,0.0,334.0
10848,148286997,1,3850000.0,53.0,30,10,20.0,,,0.0,0.0,0.0,4,4,0.0,334.0
10849,27889768,1,3900000.0,36.8,18,8,20.67,,,0.0,0.0,1.0,7,9,0.0,334.0
10850,150694354,1,4000000.0,37.8,16.8,11,20.58,15,0,1.0,1.0,1.0,3,5,0.0,334.0
10851,150164927,2,4000000.0,44.0,29,6,20.4,15,0,0.0,0.0,1.0,4,5,0.0,334.0
10852,150711318,1,4018000.0,38.3,,,21.52,15,0,1.0,0.0,1.0,2,3,1.0,334.0
10853,148123642,1,4050000.0,36.3,19.3,11.5,20.0,15,0,1.0,1.0,1.0,4,4,0.0,334.0
10854,47370499,2,4100000.0,47.0,32,6,20.4,,,0.0,0.0,1.0,4,5,0.0,334.0
10855,148635502,1,4200000.0,43.0,,15.4,21.52,20,0,1.0,0.0,0.0,3,3,1.0,334.0
10856,150248816,1,4200000.0,42.0,22.5,10,22.63,,,1.0,0.0,1.0,8,17,0.0,334.0
10857,150694356,2,4300000.0,46.0,30,6,20.01,45,0,0.0,0.0,0.0,5,5,0.0,334.0
10858,149439201,1,4300000.0,45.3,19,10,20.62,,,1.0,0.0,1.0,2,9,0.0,334.0
10859,147921572,2,4390000.0,44.3,29,6,20.37,30,0,0.0,0.0,0.0,1,5,0.0,334.0
10860,149451269,1,4500000.0,41.0,20,14,20.21,20,0,1.0,0.0,1.0,1,12,0.0,334.0
10861,149582429,3,4500000.0,64.0,40,6,20.4,10,0,0.0,0.0,1.0,2,5,0.0,334.0
10862,147567223,3,4500000.0,62.0,38,6,20.74,,,1.0,0.0,1.0,4,5,0.0,334.0
10863,150078073,3,4500000.0,61.0,48,6,20.6,,,0.0,0.0,1.0,5,5,0.0,334.0
10864,150479819,2,4500000.0,41.2,24.7,6.9,20.16,,,0.0,1.0,1.0,3,3,0.0,334.0
10865,142184798,3,4700000.0,60.0,43,6,19.98,44,0,1.0,0.0,0.0,1,5,0.0,334.0
10866,150823292,1,4800000.0,41.0,20,14,20.0,10,0,1.0,0.0,1.0,2,4,0.0,334.0
10867,150265973,2,4800000.0,54.0,26.5,9,20.46,11,0,0.0,0.0,1.0,2,5,0.0,334.0
10868,147921400,3,4900000.0,56.0,41,6,20.31,20,0,0.0,0.0,1.0,4,5,0.0,334.0
10869,149776271,3,5000000.0,62.0,45,6,20.18,20,0,1.0,0.0,1.0,1,5,0.0,334.0
10870,39434753,1,5100000.0,48.0,18,14,20.83,,,1.0,0.0,1.0,10,17,0.0,334.0
10871,150552966,1,5150000.0,49.1,18.6,13,20.7,20,0,1.0,0.0,1.0,5,10,0.0,334.0
10872,150230323,2,5150000.0,53.4,30.5,8.5,22.54,18,0,1.0,0.0,1.0,8,18,0.0,334.0
10873,150298295,студия ,1540000.0,15.0,15,,20.53,15,0,1.0,0.0,1.0,2,2,0.0,334.0
10874,150125244,1,6100000.0,50.7,19.2,13,20.93,,,1.0,0.0,1.0,11,12,0.0,334.0
10875,138589132,2,5150000.0,52.0,18,17,20.75,20,0,0.0,0.0,1.0,1,14,0.0,334.0
10876,143710103,1,5150000.0,52.0,18,17,20.46,20,0,1.0,0.0,1.0,1,14,0.0,334.0
10877,138274139,1,5300000.0,50.0,20,14,20.93,12,0,1.0,0.0,1.0,12,16,0.0,334.0
10878,150154354,1,5400000.0,53.0,20,13.5,20.93,,,1.0,0.0,1.0,1,17,0.0,334.0
10879,2902985,3,5400000.0,65.0,51,7,20.42,,,0.0,0.0,1.0,4,5,0.0,334.0
10880,150871748,1,5430000.0,48.0,22,13,20.83,,,1.0,0.0,1.0,14,14,1.0,334.0
10881,44715168,1,5450000.0,49.0,19,13,20.83,,,1.0,0.0,1.0,14,14,0.0,334.0
10882,149338732,1,5500000.0,49.0,22,13,20.75,20,0,1.0,0.0,1.0,6,10,0.0,334.0
10883,145393753,3,5550000.0,70.0,43,9,20.26,12,0,0.0,0.0,1.0,1,5,0.0,334.0
10884,149369437,2,5600000.0,50.0,28,8,20.43,,,0.0,0.0,1.0,4,10,0.0,334.0
10885,150673720,3,5750000.0,68.0,47,12,20.86,,,0.0,0.0,1.0,5,5,0.0,334.0
10886,150403950,3,5800000.0,65.0,40,8,20.25,11,0,0.0,0.0,1.0,8,9,0.0,334.0
10887,42917436,2,5800000.0,50.0,28,14,20.83,,,1.0,0.0,1.0,7,16,0.0,334.0
10888,16575058,2,5800000.0,53.5,30,10.5,20.0,20,0,0.0,1.0,1.0,2,3,0.0,334.0
10889,50174308,2,5850000.0,63.0,31,13,22.63,,,1.0,0.0,1.0,5,17,0.0,334.0
10890,150834810,1,6150000.0,48.0,15,20,19.98,15,0,0.0,0.0,1.0,6,12,0.0,334.0
10891,150639694,1,6200000.0,50.0,20,13,20.93,15,0,1.0,0.0,0.0,6,17,0.0,334.0
10892,43519127,2,6200000.0,64.9,36,11.9,20.0,,,1.0,0.0,1.0,1,4,0.0,334.0
10893,150579716,2,6300000.0,52.0,30,10,20.75,30,0,1.0,0.0,1.0,8,10,0.0,334.0
10894,149429452,1,6500000.0,52.0,20,14,20.75,,,1.0,0.0,1.0,2,14,0.0,334.0
10895,148541246,2,6500000.0,76.6,37.6,11.5,22.63,,,1.0,0.0,1.0,12,17,0.0,334.0
10896,49580557,2,6650000.0,74.0,38,10,20.67,20,0,1.0,0.0,1.0,10,10,0.0,334.0
10897,148976429,2,6690000.0,73.5,34.2,14,20.91,,,1.0,0.0,1.0,11,16,0.0,334.0
10898,49834528,1,6700000.0,50.0,20,13.5,20.93,20,0,1.0,0.0,1.0,15,17,0.0,334.0
10899,150633345,1,6800000.0,54.0,20,14,20.67,10,0,1.0,0.0,1.0,8,14,0.0,334.0
10900,141032946,1,9246943.0,62.3,,,17.89,27,1,0.0,0.0,0.0,3,8,1.0,335.0
10901,50649019,2,6900000.0,66.0,43,19,16.48,20,0,1.0,0.0,1.0,1,12,1.0,335.0
10902,150197858,1,2750000.0,22.0,,,15.75,14,0,1.0,0.0,0.0,9,22,1.0,335.0
10903,150500295,1,2180335.0,23.0,,,16.34,10,1,1.0,0.0,1.0,9,15,1.0,335.0
10904,150909191,1,2690000.0,24.0,20,3,18.69,,,0.0,0.0,1.0,2,3,0.0,335.0
10905,150198165,1,2892000.0,24.1,,,15.75,14,0,1.0,0.0,0.0,15,22,1.0,335.0
10906,150198083,1,2960100.0,25.3,12.4,4.5,15.75,14,0,1.0,0.0,0.0,2,22,1.0,335.0
10907,150197382,1,2961400.0,22.1,10.7,3.4,15.75,14,0,1.0,0.0,0.0,22,24,1.0,335.0
10908,150198153,1,2988000.0,24.9,12.1,4.4,15.75,14,0,1.0,0.0,0.0,13,22,1.0,335.0
10909,150197997,1,2995200.0,25.6,,,15.75,14,0,1.0,0.0,0.0,2,22,1.0,335.0
10910,150196757,1,3025800.0,24.6,,,15.75,14,0,1.0,0.0,0.0,15,22,1.0,335.0
